GEOID,NAMELSAD,population,tract_area_sq_mi,light_duty_vehicles_population_weighted,ev_vehicles_population_weighted,evse_per_1000_light_duty_vehicles_population_weighted,is_benchmark_20to100,is_above_standard_gt100,is_below_standard_lt20,application_group,predicted_target_evse_count,current_total_evse,planning_gap_evse_non_benchmark_only,planning_gap_bin,gap_map_class,benchmark_map_class
06037189101,Census Tract 1891.01,2382,0.15,1288.65,133.8,6.98,False,False,True,below_standard_gap_application,47.0,9.0,38.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06037189102,Census Tract 1891.02,3704,0.24,2003.85,208.06,0.0,False,False,True,below_standard_gap_application,60.0,0.0,60.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037189202,Census Tract 1892.02,3119,0.4,1687.37,175.2,0.0,False,False,True,below_standard_gap_application,54.0,0.0,54.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037190802,Census Tract 1908.02,2797,0.19,1466.44,122.97,6.82,False,False,True,below_standard_gap_application,50.0,10.0,40.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06037191301,Census Tract 1913.01,1993,0.11,1122.55,50.55,8.91,False,False,True,below_standard_gap_application,44.0,10.0,34.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06037191302,Census Tract 1913.02,1780,0.16,982.13,73.46,0.0,False,False,True,below_standard_gap_application,42.0,0.0,42.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037191901,Census Tract 1919.01,4328,0.3,2487.78,179.32,24.12,True,False,False,benchmark_training_standard,70.0,60.0,,,Benchmark standard 20-100,"20-50 EVSE / 1,000 vehicles"
06037124902,Census Tract 1249.02,3074,0.13,1952.35,205.0,0.0,False,False,True,below_standard_gap_application,59.0,0.0,59.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037481605,Census Tract 4816.05,2811,0.3,2003.94,142.04,0.0,False,False,True,below_standard_gap_application,59.0,0.0,59.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037481606,Census Tract 4816.06,5002,0.33,3550.79,251.89,0.56,False,False,True,below_standard_gap_application,100.0,2.0,98.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06037533703,Census Tract 5337.03,3730,0.22,2486.19,36.12,0.0,False,False,True,below_standard_gap_application,69.0,0.0,69.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06019003302,Census Tract 33.02,4875,0.5,2680.93,21.21,0.0,False,False,True,below_standard_gap_application,73.0,0.0,73.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06019004901,Census Tract 49.01,4278,0.66,2823.3,82.25,0.0,False,False,True,below_standard_gap_application,77.0,0.0,77.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06019001303,Census Tract 13.03,2310,0.25,1539.21,12.96,0.0,False,False,True,below_standard_gap_application,50.0,0.0,50.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06073009305,Census Tract 93.05,6104,0.61,4777.79,365.57,0.0,False,False,True,below_standard_gap_application,151.0,0.0,151.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037500404,Census Tract 5004.04,4398,0.45,3241.57,82.46,0.0,False,False,True,below_standard_gap_application,88.0,0.0,88.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037501001,Census Tract 5010.01,2901,0.28,1933.77,52.4,0.0,False,False,True,below_standard_gap_application,57.0,0.0,57.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037300301,Census Tract 3003.01,5914,2.39,4582.48,518.84,0.87,False,False,True,below_standard_gap_application,145.0,4.0,141.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06037301205,Census Tract 3012.05,2154,0.3,1408.48,143.71,0.0,False,False,True,below_standard_gap_application,49.0,0.0,49.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037134905,Census Tract 1349.05,6371,1.0,3613.15,469.25,0.55,False,False,True,below_standard_gap_application,106.0,2.0,104.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06073009306,Census Tract 93.06,5589,1.1,4393.51,317.01,5.01,False,False,True,below_standard_gap_application,133.0,22.0,111.0,101-250,Gap 101-250 EVSE,"5-10 EVSE / 1,000 vehicles"
06073018613,Census Tract 186.13,3572,0.65,2677.35,113.98,0.0,False,False,True,below_standard_gap_application,74.0,0.0,74.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06073009510,Census Tract 95.10,4109,0.64,2845.41,239.73,0.0,False,False,True,below_standard_gap_application,79.0,0.0,79.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06073012501,Census Tract 125.01,3905,0.18,3130.49,119.46,0.0,False,False,True,below_standard_gap_application,85.0,0.0,85.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06007002900,Census Tract 29,3018,2.91,1792.15,18.95,0.0,False,False,True,below_standard_gap_application,54.0,0.0,54.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037543306,Census Tract 5433.06,6708,1.38,4760.25,154.84,0.42,False,False,True,below_standard_gap_application,147.0,2.0,145.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06037576301,Census Tract 5763.01,4897,0.21,2424.96,50.2,2.47,False,False,True,below_standard_gap_application,68.0,6.0,62.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06037576903,Census Tract 5769.03,4048,0.13,2162.05,88.58,0.0,False,False,True,below_standard_gap_application,62.0,0.0,62.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037577504,Census Tract 5775.04,1223,1.55,807.99,77.86,0.0,False,False,True,below_standard_gap_application,39.0,0.0,39.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037900609,Census Tract 9006.09,5262,1.01,3373.28,71.5,0.0,False,False,True,below_standard_gap_application,93.0,0.0,93.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06007000103,Census Tract 1.03,6275,1.2,4330.53,112.86,0.46,False,False,True,below_standard_gap_application,127.0,2.0,125.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06007000104,Census Tract 1.04,5444,0.98,3604.83,93.55,0.55,False,False,True,below_standard_gap_application,100.0,2.0,98.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06007000401,Census Tract 4.01,5590,1.71,3881.28,101.21,0.0,False,False,True,below_standard_gap_application,110.0,0.0,110.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06019000902,Census Tract 9.02,4914,0.76,3324.02,30.37,3.01,False,False,True,below_standard_gap_application,90.0,10.0,80.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06019001408,Census Tract 14.08,2110,0.47,1579.02,40.72,0.0,False,False,True,below_standard_gap_application,51.0,0.0,51.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06019001304,Census Tract 13.04,5364,0.5,3574.17,30.1,0.0,False,False,True,below_standard_gap_application,98.0,0.0,98.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06019000901,Census Tract 9.01,3143,0.75,2126.05,19.42,0.0,False,False,True,below_standard_gap_application,61.0,0.0,61.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06001433600,Census Tract 4336,6172,0.61,5776.4,374.27,1.38,False,False,True,below_standard_gap_application,208.0,8.0,200.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06037901009,Census Tract 9010.09,5457,1.02,3791.38,161.92,0.0,False,False,True,below_standard_gap_application,107.0,0.0,107.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037901010,Census Tract 9010.10,5564,1.03,3870.23,165.55,0.0,False,False,True,below_standard_gap_application,110.0,0.0,110.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037901011,Census Tract 9010.11,4830,1.03,3343.16,142.02,0.0,False,False,True,below_standard_gap_application,92.0,0.0,92.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037910504,Census Tract 9105.04,4046,0.61,2702.71,57.7,0.0,False,False,True,below_standard_gap_application,74.0,0.0,74.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06081613900,Census Tract 6139,5974,1.05,4825.87,850.54,0.0,False,False,True,below_standard_gap_application,163.0,0.0,163.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037990100,Census Tract 9901,0,66.71,0.0,0.0,,False,False,False,excluded_no_vehicle_ratio,30.0,0.0,,,"No vehicle-ratio data, excluded",
06019004215,Census Tract 42.15,4247,1.04,2995.24,68.24,8.01,False,False,True,below_standard_gap_application,81.0,24.0,57.0,51-100,Gap 51-100 EVSE,"5-10 EVSE / 1,000 vehicles"
06073012502,Census Tract 125.02,4789,1.68,2494.28,95.18,1.6,False,False,True,below_standard_gap_application,70.0,4.0,66.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06073013420,Census Tract 134.20,3174,0.75,2544.48,97.1,0.0,False,False,True,below_standard_gap_application,70.0,0.0,70.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06073019808,Census Tract 198.08,4584,0.83,3615.59,206.7,0.0,False,False,True,below_standard_gap_application,101.0,0.0,101.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06073014901,Census Tract 149.01,4994,0.66,3646.86,244.42,0.0,False,False,True,below_standard_gap_application,103.0,0.0,103.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037990300,Census Tract 9903,0,55.35,0.0,0.0,,False,False,False,excluded_no_vehicle_ratio,30.0,0.0,,,"No vehicle-ratio data, excluded",
06037192002,Census Tract 1920.02,2680,0.33,1647.31,216.82,0.0,False,False,True,below_standard_gap_application,53.0,0.0,53.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037194401,Census Tract 1944.01,2579,0.18,1629.82,227.45,0.0,False,False,True,below_standard_gap_application,53.0,0.0,53.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037194402,Census Tract 1944.02,3397,0.23,2236.54,336.2,2.68,False,False,True,below_standard_gap_application,65.0,6.0,59.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06037195201,Census Tract 1952.01,2980,0.23,1612.17,167.39,0.0,False,False,True,below_standard_gap_application,52.0,0.0,52.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037195202,Census Tract 1952.02,3280,0.34,1774.87,183.68,0.56,False,False,True,below_standard_gap_application,55.0,1.0,54.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06037195804,Census Tract 1958.04,2475,0.13,1325.2,96.23,0.0,False,False,True,below_standard_gap_application,47.0,0.0,47.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037195901,Census Tract 1959.01,2446,0.11,1366.48,67.49,0.0,False,False,True,below_standard_gap_application,48.0,0.0,48.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037195902,Census Tract 1959.02,1839,0.13,984.66,71.5,0.0,False,False,True,below_standard_gap_application,42.0,0.0,42.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037195903,Census Tract 1959.03,2035,0.09,1088.77,79.05,0.0,False,False,True,below_standard_gap_application,43.0,0.0,43.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037201601,Census Tract 2016.01,2098,0.21,1303.44,58.64,0.0,False,False,True,below_standard_gap_application,46.0,0.0,46.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037201602,Census Tract 2016.02,2577,0.41,1601.03,72.03,0.62,False,False,True,below_standard_gap_application,51.0,1.0,50.0,26-50,Gap 26-50 EVSE,"0-1 EVSE / 1,000 vehicles"
06073016503,Census Tract 165.03,2912,0.26,2160.09,64.59,0.0,False,False,True,below_standard_gap_application,62.0,0.0,62.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06007000904,Census Tract 9.04,5959,1.72,3688.48,111.34,0.0,False,False,True,below_standard_gap_application,103.0,0.0,103.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06007003001,Census Tract 30.01,2587,0.89,2160.85,22.73,0.0,False,False,True,below_standard_gap_application,61.0,0.0,61.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06007003502,Census Tract 35.02,4178,47.23,3377.26,30.64,0.0,False,False,True,below_standard_gap_application,92.0,0.0,92.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06007000901,Census Tract 9.01,2946,6.35,1823.5,55.04,0.0,False,False,True,below_standard_gap_application,55.0,0.0,55.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06007000903,Census Tract 9.03,5719,2.3,3539.92,106.86,9.6,False,False,True,below_standard_gap_application,98.0,34.0,64.0,51-100,Gap 51-100 EVSE,"5-10 EVSE / 1,000 vehicles"
06089010704,Census Tract 107.04,4227,1.8,3320.68,63.5,0.0,False,False,True,below_standard_gap_application,90.0,0.0,90.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06089010603,Census Tract 106.03,1054,8.45,805.81,21.56,0.0,False,False,True,below_standard_gap_application,39.0,0.0,39.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06089010807,Census Tract 108.07,4385,6.79,3361.15,62.74,0.0,False,False,True,below_standard_gap_application,92.0,0.0,92.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06089011803,Census Tract 118.03,2366,40.43,1857.67,35.5,0.54,False,False,True,below_standard_gap_application,55.0,1.0,54.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06037141101,Census Tract 1411.01,4947,0.29,3459.04,468.4,0.0,False,False,True,below_standard_gap_application,100.0,0.0,100.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037190202,Census Tract 1902.02,3001,0.08,1432.8,138.99,4.19,False,False,True,below_standard_gap_application,49.0,6.0,43.0,26-50,Gap 26-50 EVSE,"1-5 EVSE / 1,000 vehicles"
06037207103,Census Tract 2071.03,2024,0.13,1376.75,118.97,5.08,False,False,True,below_standard_gap_application,48.0,7.0,41.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06037211704,Census Tract 2117.04,2879,0.07,1532.88,116.12,0.65,False,False,True,below_standard_gap_application,51.0,1.0,50.0,26-50,Gap 26-50 EVSE,"0-1 EVSE / 1,000 vehicles"
06037237102,Census Tract 2371.02,4015,0.18,2215.19,33.18,0.45,False,False,True,below_standard_gap_application,63.0,1.0,62.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06037240401,Census Tract 2404.01,5550,0.27,3055.04,47.25,0.33,False,False,True,below_standard_gap_application,83.0,1.0,82.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06037262704,Census Tract 2627.04,3481,0.96,2727.37,591.36,0.0,False,False,True,below_standard_gap_application,79.0,0.0,79.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037264102,Census Tract 2641.02,3061,0.15,2054.11,416.87,3.41,False,False,True,below_standard_gap_application,62.0,7.0,55.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06037620305,Census Tract 6203.05,5844,0.98,4490.89,822.52,4.45,False,False,True,below_standard_gap_application,146.0,20.0,126.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06089011402,Census Tract 114.02,2892,0.94,2070.45,39.22,0.0,False,False,True,below_standard_gap_application,60.0,0.0,60.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06019004216,Census Tract 42.16,4794,1.37,3381.02,77.03,1.48,False,False,True,below_standard_gap_application,93.0,5.0,88.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06019005804,Census Tract 58.04,5668,1.0,4086.56,112.54,0.0,False,False,True,below_standard_gap_application,117.0,0.0,117.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06019001411,Census Tract 14.11,8191,0.97,6221.08,173.3,0.0,False,False,True,below_standard_gap_application,237.0,0.0,237.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06019001412,Census Tract 14.12,4192,1.85,3200.95,126.33,0.0,False,False,True,below_standard_gap_application,87.0,0.0,87.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06019002904,Census Tract 29.04,3208,0.5,2435.89,67.78,0.0,False,False,True,below_standard_gap_application,67.0,0.0,67.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06019001409,Census Tract 14.09,2466,0.96,1872.93,52.17,2.14,False,False,True,below_standard_gap_application,56.0,4.0,52.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06019002905,Census Tract 29.05,2691,0.49,2043.82,56.94,0.0,False,False,True,below_standard_gap_application,59.0,0.0,59.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037621104,Census Tract 6211.04,6247,0.64,4725.26,688.28,0.0,False,False,True,below_standard_gap_application,155.0,0.0,155.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037621204,Census Tract 6212.04,2819,0.84,2192.62,249.26,6.39,False,False,True,below_standard_gap_application,64.0,14.0,50.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06037621324,Census Tract 6213.24,3252,0.53,2529.71,287.24,0.79,False,False,True,below_standard_gap_application,71.0,2.0,69.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06037621326,Census Tract 6213.26,3052,0.66,2374.13,269.58,1.68,False,False,True,below_standard_gap_application,68.0,4.0,64.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06037650004,Census Tract 6500.04,4337,0.3,3277.6,221.5,0.0,False,False,True,below_standard_gap_application,91.0,0.0,91.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037650401,Census Tract 6504.01,4360,1.35,3348.43,292.54,7.47,False,False,True,below_standard_gap_application,94.0,25.0,69.0,51-100,Gap 51-100 EVSE,"5-10 EVSE / 1,000 vehicles"
06037650901,Census Tract 6509.01,4920,1.37,4225.77,283.36,18.22,False,False,True,below_standard_gap_application,124.0,77.0,47.0,26-50,Gap 26-50 EVSE,"10-20 EVSE / 1,000 vehicles"
06037570402,Census Tract 5704.02,3372,0.59,2101.43,55.59,0.0,False,False,True,below_standard_gap_application,61.0,0.0,61.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037570602,Census Tract 5706.02,5692,0.4,3547.26,93.85,0.0,False,False,True,below_standard_gap_application,98.0,0.0,98.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037570603,Census Tract 5706.03,5038,0.28,3139.68,83.06,0.0,False,False,True,below_standard_gap_application,86.0,0.0,86.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037570701,Census Tract 5707.01,7323,0.68,5581.54,302.28,0.72,False,False,True,below_standard_gap_application,196.0,4.0,192.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06073016504,Census Tract 165.04,6521,0.5,4837.2,144.65,0.0,False,False,True,below_standard_gap_application,150.0,0.0,150.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06073007905,Census Tract 79.05,2674,0.22,1788.28,130.34,0.0,False,False,True,below_standard_gap_application,55.0,0.0,55.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06073007910,Census Tract 79.10,3021,0.39,2020.34,147.25,2.47,False,False,True,below_standard_gap_application,60.0,5.0,55.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06073014902,Census Tract 149.02,3018,0.6,2132.5,106.71,1.88,False,False,True,below_standard_gap_application,61.0,4.0,57.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06073000201,Census Tract 2.01,2270,0.33,1600.93,156.57,0.0,False,False,True,below_standard_gap_application,52.0,0.0,52.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06073002711,Census Tract 27.11,3645,0.56,2291.82,80.61,0.0,False,False,True,below_standard_gap_application,65.0,0.0,65.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037552302,Census Tract 5523.02,4005,0.37,2915.33,93.75,0.0,False,False,True,below_standard_gap_application,79.0,0.0,79.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037553503,Census Tract 5535.03,2935,0.16,1991.37,39.68,0.0,False,False,True,below_standard_gap_application,58.0,0.0,58.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037571704,Census Tract 5717.04,3782,0.19,2356.94,62.35,0.0,False,False,True,below_standard_gap_application,66.0,0.0,66.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037573003,Census Tract 5730.03,1699,0.17,1042.71,40.99,0.0,False,False,True,below_standard_gap_application,42.0,0.0,42.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037920044,Census Tract 9200.44,2684,0.39,2430.66,263.3,0.0,False,False,True,below_standard_gap_application,69.0,0.0,69.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037990200,Census Tract 9902,0,80.1,0.0,0.0,,False,False,False,excluded_no_vehicle_ratio,30.0,0.0,,,"No vehicle-ratio data, excluded",
06037570800,Census Tract 5708,5489,0.92,4235.86,235.3,1.42,False,False,True,below_standard_gap_application,125.0,6.0,119.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06037570901,Census Tract 5709.01,5549,0.7,4189.85,205.59,0.0,False,False,True,below_standard_gap_application,122.0,0.0,122.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037570902,Census Tract 5709.02,3350,0.41,2527.41,123.09,0.0,False,False,True,below_standard_gap_application,70.0,0.0,70.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037571000,Census Tract 5710,5505,0.68,4153.25,202.27,0.0,False,False,True,below_standard_gap_application,121.0,0.0,121.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037571101,Census Tract 5711.01,5026,0.51,3791.87,184.67,0.0,False,False,True,below_standard_gap_application,107.0,0.0,107.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037651302,Census Tract 6513.02,5847,0.92,4601.71,446.91,0.22,False,False,True,below_standard_gap_application,144.0,1.0,143.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06089012102,Census Tract 121.02,2255,4.21,1479.02,12.91,2.7,False,False,True,below_standard_gap_application,49.0,4.0,45.0,26-50,Gap 26-50 EVSE,"1-5 EVSE / 1,000 vehicles"
06089010803,Census Tract 108.03,5456,1.96,4286.17,81.96,0.7,False,False,True,below_standard_gap_application,124.0,3.0,121.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06089011401,Census Tract 114.01,4265,1.12,3053.41,57.84,0.0,False,False,True,below_standard_gap_application,83.0,0.0,83.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06089011801,Census Tract 118.01,3331,13.63,3393.0,60.88,0.0,False,False,True,below_standard_gap_application,92.0,0.0,92.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06019003808,Census Tract 38.08,5249,1.77,3694.42,81.77,1.35,False,False,True,below_standard_gap_application,103.0,5.0,98.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
